epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,888.887,1.75238,2.85967,1.80179,0,0,0,0,0,139.499,0,0.000652482,0.000652482,0.000652482
2,1917.72,0.84068,1.4522,1.10825,0,0,0,0,0,587.035,0,0.00129303,0.00129303,0.00129303
